,id,stationName,latitude,longitude,totalDocks
440,3210,Pershing Field,40.742677141,-74.051788633,18
441,3211,Newark Ave,40.72152515,-74.046304543,22
442,3212,Christ Hospital,40.734785818,-74.050443636,22
443,3213,Van Vorst Park,40.71848892,-74.047726625,22
444,3214,Essex Light Rail,40.7127742,-74.0364857,22
445,3216,Columbia Park,40.6970299,-74.0969366,18
446,3217,Bayside Park,40.698650544,-74.082079678,18
447,3220,5 Corners Library,40.734961020009514,-74.0595030784607,18
448,3221,47 Ave & 31 St,40.743,-73.93561,27
449,3223,E 55 St & 3 Ave,40.758996559605116,-73.96865397691727,54
450,3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,39
451,3225,Baldwin at Montgomery,40.7236589,-74.0641943,14
452,3226,W 82 St & Central Park West,40.78275,-73.97137,45
453,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,39
454,3232,Bond St & Fulton St,40.68962188790333,-73.98304268717766,31
455,3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,39
456,3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,31
457,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,33
458,3238,E 80 St & 2 Ave,40.77391390238118,-73.9543953537941,37
459,3241,Monroe St & Tompkins Ave,40.686203,-73.944694,19
460,3242,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,39
461,3243,E 58 St & 1 Ave,40.75892386377695,-73.96226227283478,29
462,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,31
463,3249,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,19
464,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,19
465,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,22
466,3258,W 27 St & 10 Ave,40.75018156325683,-74.00218427181244,37
467,3259,9 Ave & W 28 St,40.74937024193277,-73.99923384189606,27
468,3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,31
469,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,59
470,3267,Morris Canal,40.7124188237569,-74.03852552175522,14
471,3268,Lafayette Park,40.71346382669195,-74.06285852193832,14
472,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,14
473,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,14
474,3271,Danforth Light Rail,40.69263996618329,-74.08801227807997,14
475,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,14
476,3273,Manila & 1st,40.721650724879986,-74.04288411140442,18
477,3274,Bethune Center,40.704957516728605,-74.08593088388443,14
478,3275,Columbus Drive,40.71835519823214,-74.03891444206238,14
479,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,26
480,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,14
481,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,14
482,3279,Dixon Mills,40.721630142638354,-74.04996782541275,18
483,3280,Astor Place,40.71928220070702,-74.07126188278198,14
484,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,14
485,3282,5 Ave & E 88 St,40.78307,-73.95939,38
486,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,47
487,3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,38
488,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,43
489,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,39
490,3288,E 88 St & 1 Ave,40.778301,-73.9488134,39
491,3289,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,32
492,3290,E 89 St & York Ave,40.7779453,-73.946041,35
493,3292,5 Ave & E 93 St,40.7857851,-73.957481,43
494,3293,W 92 St & Broadway,40.7921,-73.9739,24
495,3294,E 91 St & Park Ave,40.7835016,-73.955327,38
496,3295,Central Park W & W 96 St,40.79127,-73.964839,59
497,3296,E 93 St & 2 Ave,40.782454175279874,-73.9489196240902,42
498,3297,6 St & 7 Ave,40.6686627,-73.97988067,21
499,3298,Warren St & Court St,40.686371,-73.99383324,23
500,3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,25
501,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,39
502,3302,Columbus Ave & W 103 St,40.7969347,-73.9643412291,22
503,3303,Butler St & Court St,40.6849894,-73.99440329,25
504,3304,6 Ave & 9 St,40.668127,-73.98377641,27
505,3305,E 91 St & 2 Ave,40.78112229934166,-73.94965589046478,39
506,3306,10 St & 7 Ave,40.6662078,-73.98199886,23
507,3307,West End Ave & W 94 St,40.7941654,-73.974124,31
508,3308,Kane St & Clinton St,40.6861758,-73.99645295,27
509,3309,E 97 St & 3 Ave,40.7859201,-73.94860294,30
510,3310,14 St & 7 Ave,40.663779,-73.98396846,24
511,3311,Columbia St & Kane St,40.68763155,-74.0016256,21
512,3312,1 Ave & E 94 St,40.7817212,-73.94594,39
513,3313,6 Ave & 12 St,40.6663181,-73.9854617,29
514,3314,W 95 St & Broadway,40.7937704,-73.971888,32
515,3315,Henry St & Degraw St,40.6847514,-73.99917254,23
516,3316,W 104 St & Amsterdam Ave,40.7989937,-73.9662173778,47
517,3317,10 St & 5 Ave,40.6686273,-73.98700053,24
518,3318,2 Ave & E 96 St,40.7839636,-73.9471673,39
519,3319,14 St & 5 Ave,40.666287,-73.98895053,21
520,3320,Central Park West & W 100 St,40.793393,-73.9635556,49
521,3321,Clinton St & Union St,40.6831164,-73.99785267,25
522,3322,12 St & 4 Ave,40.668603,-73.9904394,25
523,3323,W 106 St & Central Park West,40.7981856,-73.9605909006,59
524,3324,3 Ave & 14 St,40.6685455,-73.99333264,25
525,3325,E 95 St & 3 Ave,40.7849032,-73.950503,31
526,3326,Clinton St & Centre St,40.67434,-74.00194698,21
527,3327,3 Ave & E 100 St,40.7877214,-73.94728331,27
528,3328,W 100 St & Manhattan Ave,40.795,-73.9645,39
529,3329,Degraw St & Smith St,40.6829151,-73.99318208,27
530,3330,Henry St & Bay St,40.6725058,-74.00494695,19
531,3331,Riverside Dr & W 104 St,40.8013434,-73.9711457439,39
532,3332,Degraw St & Hoyt St,40.681990442707026,-73.99079024791718,19
533,3333,Columbia St & Lorraine St,40.6747055,-74.0075572,21
534,3335,Union St & 4 Ave,40.6772744,-73.98282002,28
535,3336,E 97 St & Madison Ave,40.787801,-73.953559,41
536,3337,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925369,23
537,3338,2 Ave & E 99 St,40.7862586,-73.94552579,31
538,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,23
539,3340,Wolcott St & Dwight St,40.6753274,-74.0100698,21
540,3341,Central Park West & W 102 St,40.795346,-73.96186,41
541,3342,Pioneer St & Richards St,40.6777748,-74.0094613,23
542,3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,23
543,3344,Pioneer St & Van Brunt St,40.679043,-74.011169,19
544,3345,Madison Ave & E 99 St,40.78948541553215,-73.95242929458618,35
545,3346,Berkeley Pl & 7 Ave,40.675146838709786,-73.97523209452629,29
546,3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056,21
547,3348,Coffey St & Conover St,40.677236,-74.015665,19
548,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,30
549,3350,W 100 St & Broadway,40.7973721,-73.97041192,39
550,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,25
551,3352,Sigourney St & Columbia St,40.67267243410948,-74.0087952464819,21
552,3354,3 St & Prospect Park West,40.668132,-73.97363831,31
553,3355,E 66 St & Madison Ave,40.76800889305947,-73.96845281124115,25
554,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,21
555,3357,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472,35
556,3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,25
557,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,35
558,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,25
559,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,23
560,3362,Madison Ave & E 82 St,40.7781314,-73.96069399,34
561,3363,E 102 St & Park Ave,40.7904828,-73.95033068,33
562,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,27
563,3365,3 St & 7 Ave,40.6703837,-73.97839676,27
564,3366,West End Ave & W 107 St,40.8021174,-73.9681805305,31
565,3367,5 Ave & E 103 St,40.7922553,-73.95249933,39
566,3368,5 Ave & 3 St,40.6728155,-73.98352355,30
567,3369,E 82 St & East End Ave,40.772460677893974,-73.94682079553604,29
568,3370,E 78 St & 2 Ave,40.7727966,-73.95577801,25
569,3371,4 Ave & 2 St,40.674613422475815,-73.98501142859459,27
570,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,39
571,3373,3 St & 3 Ave,40.6750705,-73.98775226,27
572,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,36
573,3375,3 Ave & E 72 St,40.7699426,-73.96060712,35
574,3376,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,39
575,3377,Carroll St & Bond St,40.6786115,-73.99037292,25
576,3378,E 76 St & Park Ave,40.773763,-73.96222088,28
577,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,35
578,3381,3 St & Hoyt St,40.6777287,-73.99364123,21
579,3382,Carroll St & Smith St,40.680611,-73.99475825,31
580,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,25
581,3384,Smith St & 3 St,40.6787242,-73.99599099,25
582,3386,1 Pl & Clinton St,40.6809591,-73.99905709,27
583,3387,E 106 St & Madison Ave,40.7934337,-73.94945003,25
584,3388,President St & Henry St,40.6828003,-73.99990419,25
585,3389,Carroll St & Columbia St,40.6830456,-74.00348559,28
586,3390,E 109 St & 3 Ave,40.79329668,-73.9432083,24
587,3391,E 106 St & 1 Ave,40.7892529,-73.93956237,25
588,3392,Commerce St & Van Brunt St,40.6812117,-74.00860912,19
589,3393,Richards St & Delavan St,40.6794327,-74.00785041,19
590,3394,Columbia St & W 9 St,40.6769993,-74.00647134,21
591,3395,Henry St & W 9 St,40.6763744,-74.00324957,19
592,3396,Clinton St & 4 Place,40.6783563,-74.00014502,25
593,3397,Court St & Nelson St,40.6763947,-73.99869893,25
594,3398,Smith St & 9 St,40.6746957,-73.99785768,23
595,3399,7 St & 3 Ave,40.67260298150126,-73.98983001708984,24
596,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,24
597,3401,2 Ave & 9 St,40.6724811,-73.99331394,19
598,3402,Court St & State St,40.6902375,-73.99203074,23
599,3403,4 Ave & 9 St,40.6705135,-73.98876585,31
600,3404,7 St & 5 Ave,40.6704922,-73.98541675,27
601,3405,5 St & 6 Ave,40.6704836,-73.98208968,23
602,3407,Union St & Nevins St,40.67909799721684,-73.98765474557877,23
603,3408,Congress St & Clinton St,40.6881529,-73.99520919,27
604,3409,Bergen St & Smith St,40.6867443,-73.99063168,35
605,3410,Dean St & Hoyt St,40.6864442,-73.98759104,31
606,3411,Bond St & Bergen St,40.6849668,-73.98620772,27
607,3412,Pacific St & Nevins St,40.6853761,-73.98302136,18
608,3413,Wyckoff St & 3 Ave,40.6827549,-73.98258555,22
609,3414,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,33
610,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,25
612,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,27
613,3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,33
614,3419,Douglass St & 4 Ave,40.6792788,-73.98154004,27
615,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,21
616,3421,Hoyt St & Warren St,40.6843549,-73.98901629,23
617,3422,Columbia St & Degraw St,40.6859296,-74.00242364,21
618,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,29
619,3424,E 106 St & Lexington Ave,40.791976,-73.945993,27
620,3425,2 Ave & E 104 St,40.7892105,-73.94370784,33
621,3427,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,40
622,3429,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,39
623,3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,19
624,3431,E 35 St & 3 Ave,40.746524,-73.977885,26
625,3434,W 88 St & West End Ave,40.79025417330419,-73.97718340158461,35
626,3435,Grand St & Elizabeth St,40.718822,-73.99596,45
628,3437,Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063,39
629,3438,E 76 St & 3 Ave,40.772248537721744,-73.95842134952545,31
630,3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298,43
631,3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,39
633,3449,Eckford St & Engert Ave,40.721462562298164,-73.94800901412964,18
634,3452,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,43
635,3453,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,19
636,3454,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,24
637,3455,Schermerhorn St & 3 Ave,40.68680820503432,-73.98036181926727,35
638,3456,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,22
640,3458,W 55 St & 6 Ave,40.76309387270797,-73.9783501625061,40
641,3459,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,34
642,3461,Murray St & Greenwich St,40.714851505262516,-74.01122331619263,33
643,3462,E 44 St & 2 Ave,40.75118387463277,-73.97138714790344,39
644,3463,E 16 St & Irving Pl,40.735367055605394,-73.98797392845154,37
645,3466,W 45 St & 6 Ave,40.75668720603179,-73.98257732391357,34
646,3467,W Broadway & Spring Street,40.72494672359416,-74.00165855884552,42
647,3469,India St & West St,40.73181401720966,-73.95995020866394,23
648,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,39
649,3474,6 Ave & Spring St,40.7252556952547,-74.00412082672119,36
651,3477,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977447831,-74.01062786579132,33
652,3478,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708866668485,-74.00870203971863,43
653,3481,York St,40.71649,-74.04105,22
654,3486,Schermerhorn St & Bond St,40.688417427540834,-73.98451656103134,30
655,3489,Gold St & Frankfort St,40.71069994631387,-74.00354146957397,31
656,3490,E 116 St & 2 Ave,40.796879,-73.937261,31
657,3491,E 118 St & 1 Ave,40.79747,-73.93504,24
658,3492,E 118 St & Park Ave,40.8005385,-73.9419949,27
659,3493,E 118 St & 3 Ave,40.799139,-73.9389152,31
660,3494,E 115 St & Lexington Ave,40.797911,-73.9423,25
661,3495,E 114 St & 1 Ave,40.7945663,-73.9362541,26
662,3496,1 Ave & E 110 St,40.7923272,-73.9383,25
663,3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349,23
664,3498,Pleasant Ave & E 120 St,40.7974772,-73.9311847,21
665,3499,2 Ave & E 122 St,40.8006721,-73.9349,25
666,3500,E 115 St & Madison Ave,40.7989445,-73.944846,31
667,3501,E 118 St & Madison Ave,40.8014866,-73.9442507,29
668,3502,Lexington Ave & E 111 St,40.7954121,-73.9441232,29
669,3503,Madison Ave & E 120 St,40.80295,-73.942954,30
670,3504,E 123 St & Lexington Ave,40.8029263,-73.9379,27
671,3505,Lexington Ave & E 127 St,40.805726,-73.936322,33
672,3506,Lexington Ave & E 120 St,40.8013066,-73.9398167,29
673,3507,Park Ave & E 124 St,40.8045555,-73.9396861,36
674,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,31
675,3509,Lenox Ave & W 115 St,40.8011939,-73.9500739,31
676,3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,31
677,3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,22
678,3512,27 Ave & 4 St,40.7747175,-73.9337894,19
679,3513,21 St & Hoyt Ave S,40.774645,-73.923706,21
680,3514,Astoria Park S & Shore Blvd,40.7767,-73.927631,23
681,3515,24 Ave & 26 St,40.774591,-73.918544,19
682,3516,31 St & Astoria Blvd,40.7699176,-73.9184057,31
683,3517,31 St & Hoyt Ave N,40.7711528,-73.9170074,35
684,3518,Lenox Ave & W 126 St,40.808442,-73.9452087,34
686,3520,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,27
687,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,36
688,3522,37 St & 24 Ave,40.7701477,-73.9120938,19
689,3523,24 Ave & 29 St,40.7729,-73.916142,25
690,3524,19 St & 24 Ave,40.7774552,-73.9225403,23
691,3525,23 Ave & 27 St,40.776165,-73.9153175,21
692,3526,31 St & 23 Ave,40.7747878,-73.9125551,27
693,3527,5 Ave & E 126 St,40.80698,-73.941747,27
694,3528,Steinway St & 23 Ave,40.7713937,-73.9077436,21
695,3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,25
696,3530,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,19
697,3531,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,27
698,3532,Ditmars Blvd & 19 St,40.78145,-73.9183302,27
699,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,34
700,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,39
701,3535,Mt Morris Park W & W 120 St,40.804038,-73.945925,27
702,3536,W 116 St & Broadway,40.8082,-73.9641,43
703,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,29
704,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,26
705,3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,43
706,3540,Morningside Ave & W 123 St,40.81,-73.9551508,35
707,3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,39
708,3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,29
709,3543,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917358,35
710,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,27
711,3545,Broadway & W 122 St,40.8120562,-73.9612547,33
712,3546,Pacific St & Classon Ave,40.6791944,-73.9587903,21
713,3547,Broadway & Moylan Pl,40.8143256,-73.9590255,41
715,3549,Grand Ave & Bergen St,40.678045,-73.962408,25
716,3551,3 Ave & E 112 St,40.795508,-73.941606,23
717,3552,W 113 St & Broadway,40.805973,-73.964928,39
718,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,37
719,3554,Vernon Blvd & 41 Rd,40.7552433,-73.9485678,27
720,3555,28 St & 41 Ave,40.751047,-73.93797,27
721,3556,24 St & 41 Ave,40.7527085,-73.9397405,19
722,3557,40 Ave & 9 St,40.75742,-73.945133,19
723,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,27
724,3559,21 St & 38 Ave,40.7576314,-73.9391224,19
725,3560,28 St & 38 Ave,40.754876,-73.934326,19
726,3561,37 Ave & 35 St,40.7531106,-73.9279917,26
727,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,27
728,3563,28 St & 36 Ave,40.757186,-73.932719,21
729,3564,21 St & 36 Ave,40.7601853,-73.9362726,19
730,3565,36 Ave & 10 St,40.7614376,-73.9411265,19
731,3566,Crescent St & 35 Ave,40.7596276,-73.9321455,25
732,3567,11 St & 35 Ave,40.7627442,-73.9391141,19
733,3568,34 St & 35 Ave,40.7569332,-73.9262231,21
734,3569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,29
735,3570,35 Ave & 37 St,40.7557327,-73.9236611,31
736,3571,Bedford Ave & Bergen St,40.676368,-73.952918,24
737,3572,34 Ave & 38 St,40.756913,-73.921631,33
738,3573,35 St & 34 Ave,40.7580583,-73.9242751,25
739,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,23
740,3575,Crescent St & 34 Ave,40.76108,-73.930562,19
741,3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024,27
742,3577,34 Ave & 21 St,40.7628138,-73.9342862,23
743,3578,Park Pl & Franklin Ave,40.6741806,-73.9564947,21
744,3579,Sterling Pl & Bedford Ave,40.672695,-73.954131,25
745,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,30
746,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,27
747,3582,Lincoln Pl & Classon Ave,40.6721683,-73.9609,28
748,3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,31
749,3584,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,42
750,3585,Union St & Bedford Ave,40.6691783,-73.9554162,27
751,3586,34 Ave & 13 St,40.7638753,-73.9364848,19
752,3587,Carroll St & Washington Ave,40.6686744,-73.9618148,27
753,3588,Vernon Blvd & 10 St,40.7671863,-73.9373554,21
754,3589,Broadway & 12 St,40.7668,-73.9347774,19
755,3590,Carroll St & Franklin Ave,40.6679411,-73.9588,19
756,3591,21 St & 31 Dr,40.7659,-73.930819,21
757,3592,Crescent St & Broadway,40.7633589,-73.9286471,19
758,3593,31 St & Broadway,40.761584,-73.925921,35
760,3595,35 St & Broadway,40.760339,-73.9222427,18
761,3596,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,19
762,3597,43 St & Broadway,40.7577284,-73.9166368,25
763,3598,Newton Rd & 44 St,40.7595701,-73.9142678,19
764,3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695,27
766,3601,Sterling St & Bedford Ave,40.6627059,-73.9569115,19
767,3602,31 Ave & 34 St,40.763154,-73.920827,23
768,3603,31 Ave & 30 St,40.7647,-73.9240312,21
769,3604,Rogers Ave & Sterling St,40.6630619,-73.9538746,17
770,3605,31 Ave & Crescent St,40.7658346,-73.9265474,21
771,3606,49 Ave & 21 St,40.74252,-73.948852,21
772,3607,31 Ave & 14 St,40.7682,-73.9322662,19
774,3609,Vernon Blvd & 31 Ave,40.7692475,-73.9354504,23
775,3610,Vernon Blvd & 30 Rd,40.770845,-73.934171,27
776,3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,31
777,3612,30 Ave & 21 St,40.7703743,-73.9286078,15
778,3613,Center Blvd & 48 Ave,40.745038,-73.957539,27
779,3614,Crescent St & 30 Ave,40.768692,-73.9249574,23
780,3615,44 Dr & 21 St,40.748,-73.9460927,21
781,3616,Steinway St & 28 Ave,40.7656251,-73.9136695,25
782,3617,28 Ave & 35 St,40.7671,-73.9169858,25
783,3618,27 St & Hunter St,40.7485,-73.941275,25
784,3619,Newtown Ave & 23 St,40.7713615,-73.9246145,19
785,3620,11 St & 43 Ave,40.7519071,-73.9479119,23
786,3621,27 Ave & 9 St,40.7739825,-73.9309134,19
787,3622,E 128 St & Madison Ave,40.80756,-73.939182,23
788,3623,W 120 St & Claremont Ave,40.8109494,-73.9634,39
789,3625,28 St & 40 Ave,40.7525758,-73.9364281,22
792,3629,Adam Clayton Powell Blvd & W 126 St,40.809495347779475,-73.94776493310928,33
794,3631,Crown St & Bedford Ave,40.666563,-73.956741,27
795,3632,E 12 St & Avenue B,40.728048571362606,-73.97881150245667,33
796,3635,W 36 St & 9 Ave,40.75462324029105,-73.99516761302948,41
797,3637,Fulton St & Waverly Ave,40.683238654603414,-73.96599590778351,31
798,3638,Washington St,40.7242941,-74.0354826,18
799,3639,Harborside,40.7192517,-74.034234,30
800,3640,Journal Square,40.73367,-74.0625,18
801,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,54
802,3642,E 98 St & Lexington Ave,40.78728519860952,-73.95012259483337,24
803,3643,E 41 St & 5 Ave,40.75272201381188,-73.98123621940613,55
804,3644,Van Dyke St & Van Brunt St,40.67581622522832,-74.01488184928894,24
805,3646,35 Ave & 10 St,40.76315481910373,-73.93985509872437,26
806,3647,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794,23
807,3648,Flushing Ave & Vanderbilt Ave,40.697950315695444,-73.97077560424805,25
809,3653,31 St & 35 Ave,40.75820464696758,-73.92832159996033,19
810,3654,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,35
811,3657,E 2 St & Ave A,0.0,0.0,0
812,3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,27
813,3659,W 17 St & 9 Ave,40.74294891660091,-74.00413691997528,25
814,3661,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013,19
